"","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","cnt_mov_avg_7","cnt_lag_1","cnt_lag_2","cnt_lag_3","cnt_lag_4","cnt_lag_5","cnt_lag_6","cnt_lag_7","cnt_lag_8","cnt_tom","r_cnt_mov_avg_7","r_cnt_mov_avg_2","r_cnt_mov_avg_21","weekly_trend","AR"
"713","4",1,12,"0","4","1","1",0.295833,0.294188,0.485833,0.174129,425,5107,5532,5138,5319,5501,5170,3228,5582,5008,5375,5729,5611,5026.14285714286,5410,4758.33333333333,0.0715657182754407,5239.36946787579
"714","4",1,12,"0","5","1","1",0.281667,0.294192,0.642917,0.131229,429,5182,5611,5054.42857142857,5532,5319,5501,5170,3228,5582,5008,5375,5047,5048.57142857143,5425.5,4906.28571428571,-0.0292093023255814,5321.32822301865
"715","4",1,12,"0","6","0","1",0.324167,0.338383,0.650417,0.10635,767,4280,5047,5062.42857142857,5611,5532,5319,5501,5170,3228,5582,5008,3786,5134.71428571429,5571.5,4987.28571428571,-0.120407348242812,5153.71053587579
"716","4",1,12,"0","0","0","2",0.3625,0.369938,0.83875,0.100742,538,3248,3786,5055,5047,5611,5532,5319,5501,5170,3228,5582,4585,5058.28571428571,5329,5119.19047619048,0.0958437835901111,4494.34361301865
"717","4",1,12,"0","1","1","2",0.393333,0.4015,0.907083,0.0982583,212,4373,4585,4854.42857142857,3786,5047,5611,5532,5319,5501,5170,3228,5557,5138,4416.5,5184.04761904762,-0.172862453531599,4952.87510101865
"718","4",1,12,"0","2","1","1",0.410833,0.409708,0.66625,0.221404,433,5124,5557,4570.42857142857,4585,3786,5047,5611,5532,5319,5501,5170,5267,5054.42857142857,4185.5,5160.14285714286,0.113152804642166,5255.41533130436
"719","4",1,12,"0","3","1","1",0.3325,0.342162,0.625417,0.184092,333,4934,5267,4099.28571428571,5557,4585,3786,5047,5611,5532,5319,5501,4128,5062.42857142857,5071,5236.2380952381,-0.0101799672786766,5174.08914701865
"720","4",1,12,"0","4","1","2",0.33,0.335217,0.667917,0.132463,314,3814,4128,3813.71428571429,5267,5557,4585,3786,5047,5611,5532,5319,3623,5055,5412,5236.57142857143,0.0097762737356646,4670.32844159007
"721","1",1,12,"0","5","1","2",0.326667,0.301767,0.556667,0.374383,221,3402,3623,3290.14285714286,4128,5267,5557,4585,3786,5047,5611,5532,1749,4854.42857142857,4697.5,5179.66666666667,0.253796095444685,4254.44690930436
"722","1",1,12,"0","6","0","1",0.265833,0.236113,0.44125,0.407346,205,1544,1749,2641,3623,4128,5267,5557,4585,3786,5047,5611,1787,4570.42857142857,3875.5,5082.28571428571,0.354304045624666,3246.31755101865
"723","1",1,12,"0","0","0","1",0.245833,0.259471,0.515417,0.133083,408,1379,1787,1951.57142857143,1749,3623,4128,5267,5557,4585,3786,5047,920,4099.28571428571,2686,4918.38095238095,0.653457499504656,2914.51117787579
"724","1",1,12,"0","1","1","2",0.231304,0.2589,0.791304,0.0772304,174,746,920,1663.85714285714,1787,1749,3623,4128,5267,5557,4585,3786,1013,3813.71428571429,1768,4782.09523809524,0.527997886951928,2457.64365473293
"725","1",1,12,"1","2","0","2",0.291304,0.294465,0.734783,0.168726,440,573,1013,1588.42857142857,920,1787,1749,3623,4128,5267,5557,4585,441,3290.14285714286,1353.5,4529.04761904762,0.799345692475463,2097.88841187579
"726","1",1,12,"0","3","1","3",0.243333,0.220333,0.823333,0.316546,9,432,441,1530.14285714286,1013,920,1787,1749,3623,4128,5267,5557,2114,2641,966.5,4262.71428571429,0.81770739607702,1427.78944644722
"727","1",1,12,"0","4","1","2",0.254167,0.226642,0.652917,0.350133,247,1867,2114,1531.42857142857,441,1013,920,1787,1749,3623,4128,5267,3095,1951.57142857143,727,4010.90476190476,0.916271122080881,1743.20317644722
"728","1",1,12,"0","5","1","2",0.253333,0.255046,0.59,0.155471,644,2451,3095,1789.85714285714,2114,441,1013,920,1787,1749,3623,4128,1341,1663.85714285714,1277.5,3855.61904761905,0.487887596899225,2178.32008301865
"729","1",1,12,"0","6","0","2",0.253333,0.2424,0.752917,0.124383,159,1182,1341,NA,3095,2114,441,1013,920,1787,1749,3623,1796,1588.42857142857,2604.5,3764.52380952381,0.145735578250069,1468.39742473293
"730","1",1,12,"0","0","0","1",0.255833,0.2317,0.483333,0.350754,364,1432,1796,NA,1341,3095,2114,441,1013,920,1787,1749,2729,1530.14285714286,2218,3562.57142857143,0.23327615780446,1639.63982273293
"731","1",1,12,"0","1","1","2",0.215833,0.223487,0.5775,0.154846,439,2290,2729,NA,1796,1341,3095,2114,441,1013,920,1787,NA,1531.42857142857,1568.5,3494.38095238095,-0.00503637381085618,2069.87667387579
